# ENERGY DEMAND GROUP 20
# Households in a village in North Brabant with an annual energy consumption of 8.04e+13 J.
#
# time [s], power [MW]
0, 0.174979
900, 0.163826
1800, 0.178266
2700, 0.165168
3600, 0.170561
4500, 0.159690
5400, 0.173765
6300, 0.160998
7200, 0.173698
8100, 0.162626
9000, 0.176960
9900, 0.163958
10800, 0.163243
11700, 0.152838
12600, 0.166309
13500, 0.154090
14400, 0.197466
15300, 0.184880
16200, 0.201175
17100, 0.186394
18000, 0.191185
18900, 0.179000
19800, 0.194776
20700, 0.180465
21600, 0.431551
22500, 0.404045
23400, 0.439657
24300, 0.407353
25200, 1.665842
26100, 1.559664
27000, 1.697131
27900, 1.572437
28800, 3.327519
29700, 3.115429
30600, 3.390020
31500, 3.140942
32400, 3.406138
33300, 3.189037
34200, 3.470116
35100, 3.215153
36000, 3.378442
36900, 3.163106
37800, 3.441899
38700, 3.189010
39600, 3.300919
40500, 3.090524
41400, 3.362920
42300, 3.115833
43200, 3.218038
44100, 3.012926
45000, 3.278482
45900, 3.037600
46800, 3.203123
47700, 2.998961
48600, 3.263287
49500, 3.023521
50400, 2.907394
51300, 2.722081
52200, 2.962003
53100, 2.744374
54000, 3.027887
54900, 2.834894
55800, 3.084759
56700, 2.858110
57600, 3.088009
58500, 2.891185
59400, 3.146011
60300, 2.914862
61200, 3.155416
62100, 2.954295
63000, 3.214684
63900, 2.978489
64800, 3.874589
65700, 3.627629
66600, 3.947365
67500, 3.657337
68400, 3.460439
69300, 3.239876
70200, 3.525436
71100, 3.266409
72000, 3.733709
72900, 3.495729
73800, 3.803839
74700, 3.524357
75600, 3.747316
76500, 3.508469
77400, 3.817702
78300, 3.537201
79200, 2.774282
80100, 2.597454
81000, 2.826392
81900, 2.618726
82800, 1.459811
83700, 1.366765
84600, 1.487231
85500, 1.377958
86400, 0.165171
87300, 0.154644
88200, 0.168274
89100, 0.155910
90000, 0.161001
90900, 0.150740
91800, 0.164026
92700, 0.151974
93600, 0.163962
94500, 0.153511
95400, 0.167042
96300, 0.154769
97200, 0.154093
98100, 0.144272
99000, 0.156988
99900, 0.145453
100800, 0.186398
101700, 0.174518
102600, 0.189899
103500, 0.175947
104400, 0.180470
105300, 0.168967
106200, 0.183859
107100, 0.170350
108000, 0.407363
108900, 0.381398
109800, 0.415014
110700, 0.384522
111600, 1.572473
112500, 1.472246
113400, 1.602009
114300, 1.484303
115200, 3.141015
116100, 2.940812
117000, 3.200013
117900, 2.964896
118800, 3.215227
119700, 3.010294
120600, 3.275619
121500, 3.034947
122400, 3.189084
123300, 2.985817
124200, 3.248984
125100, 3.010269
126000, 3.115906
126900, 2.917303
127800, 3.174432
128700, 2.941194
129600, 3.037670
130500, 2.844054
131400, 3.094727
132300, 2.867345
133200, 3.023591
134100, 2.830872
135000, 3.080383
135900, 2.854055
136800, 2.744437
137700, 2.569511
138600, 2.795986
139500, 2.590554
140400, 2.858177
141300, 2.676001
142200, 2.911862
143100, 2.697916
144000, 2.914929
144900, 2.729137
145800, 2.969680
146700, 2.751487
147600, 2.978558
148500, 2.788710
149400, 3.034504
150300, 2.811547
151200, 3.657422
152100, 3.424304
153000, 3.726119
153900, 3.452347
154800, 3.266485
155700, 3.058285
156600, 3.327839
157500, 3.083330
158400, 3.524438
159300, 3.299797
160200, 3.590638
161100, 3.326820
162000, 3.537283
162900, 3.311823
163800, 3.603724
164700, 3.338944
165600, 2.618787
166500, 2.451870
167400, 2.667975
168300, 2.471949
169200, 1.377990
170100, 1.290160
171000, 1.403873
171900, 1.300725
172800, 0.153990
173700, 0.144175
174600, 0.156882
175500, 0.145356
176400, 0.150102
177300, 0.140535
178200, 0.152922
179100, 0.141686
180000, 0.152862
180900, 0.143119
181800, 0.155734
182700, 0.144291
183600, 0.143662
184500, 0.134505
185400, 0.146360
186300, 0.135607
187200, 0.173780
188100, 0.162703
189000, 0.177044
189900, 0.164036
190800, 0.168252
