# ENERGY DEMAND GROUP 63
# Public transport provider with an annual energy consumption of 1.34e+15 J.
#
# time [s], power [MW]
0, 5.615762
900, 5.607816
1800, 5.565853
2700, 5.634591
3600, 5.807647
4500, 5.799429
5400, 5.756033
6300, 5.827120
7200, 5.729889
8100, 5.721782
9000, 5.678967
9900, 5.749102
10800, 5.600833
11700, 5.592908
12600, 5.551057
13500, 5.619612
14400, 5.358003
15300, 5.350422
16200, 5.310385
17100, 5.375968
18000, 10.402274
18900, 10.387556
19800, 10.309827
20700, 10.437152
21600, 43.490767
22500, 43.429231
23400, 43.104255
24300, 43.636590
25200, 99.308246
26100, 99.167734
27000, 98.425673
27900, 99.641225
28800, 112.582646
29700, 112.423352
30600, 111.582100
31500, 112.960133
32400, 112.887789
33300, 112.728063
34200, 111.884531
35100, 113.266299
36000, 77.572860
36900, 77.463102
37800, 76.883454
38700, 77.832961
39600, 55.574722
40500, 55.496089
41400, 55.080818
42300, 55.761063
43200, 47.604369
44100, 47.537013
45000, 47.181299
45900, 47.763985
46800, 45.288752
47700, 45.224673
48600, 44.886261
49500, 45.440604
50400, 46.247138
51300, 46.181703
52200, 45.836130
53100, 46.402204
54000, 57.076895
54900, 56.996137
55800, 56.569641
56700, 57.268273
57600, 75.801275
58500, 75.694023
59400, 75.127613
60300, 76.055435
61200, 99.139625
62100, 98.999351
63000, 98.258550
63900, 99.472038
64800, 111.766228
65700, 111.608089
66600, 110.772938
67500, 112.140978
68400, 103.141298
69300, 102.995362
70200, 102.224659
71100, 103.487128
72000, 55.727231
72900, 55.648382
73800, 55.231972
74700, 55.914084
75600, 32.498934
76500, 32.452951
77400, 32.210109
78300, 32.607902
79200, 10.836496
80100, 10.821163
81000, 10.740189
81900, 10.872830
82800, 5.325028
83700, 5.317493
84600, 5.277703
85500, 5.342883
86400, 5.597047
87300, 5.589128
88200, 5.547305
89100, 5.615814
90000, 5.788292
90900, 5.780103
91800, 5.736851
92700, 5.807700
93600, 5.710794
94500, 5.702714
95400, 5.660041
96300, 5.729943
97200, 5.582168
98100, 5.574269
99000, 5.532558
99900, 5.600884
100800, 5.340147
101700, 5.332591
102600, 5.292688
103500, 5.358053
104400, 10.367608
