# ENERGY DEMAND GROUP 27
# Households in Cairo with an annual energy consumption of 8.04e+14 J.
#
# time [s], power [MW]
0, 1.797568
900, 1.847678
1800, 1.837124
2700, 1.846478
3600, 1.746514
4500, 1.795201
5400, 1.784946
6300, 1.794035
7200, 1.760642
8100, 1.809723
9000, 1.799386
9900, 1.808547
10800, 1.796563
11700, 1.846646
12600, 1.836097
13500, 1.845446
14400, 1.658731
15300, 1.704971
16200, 1.695232
17100, 1.703863
18000, 1.630091
18900, 1.675533
19800, 1.665961
20700, 1.674444
21600, 3.306425
22500, 3.398597
23400, 3.379183
24300, 3.396389
25200, 12.977003
26100, 13.338761
27000, 13.262565
27900, 13.330094
28800, 24.471528
29700, 25.153717
30600, 25.010029
31500, 25.137373
32400, 27.800458
33300, 28.575447
34200, 28.412213
35100, 28.556879
36000, 30.471567
36900, 31.321018
37800, 31.142100
38700, 31.300666
39600, 29.380458
40500, 30.199493
41400, 30.026982
42300, 30.179870
43200, 29.655234
44100, 30.481929
45000, 30.307804
45900, 30.462122
46800, 29.185332
47700, 29.998927
48600, 29.827561
49500, 29.979434
50400, 26.884180
51300, 27.633627
52200, 27.475773
53100, 27.615671
54000, 26.060804
54900, 26.787298
55800, 26.634278
56700, 26.769892
57600, 27.489554
58500, 28.255876
59400, 28.094468
60300, 28.237516
61200, 30.068446
62100, 30.906660
63000, 30.730109
63900, 30.886577
64800, 31.808109
65700, 32.694819
66600, 32.508053
67500, 32.673574
68400, 31.764599
69300, 32.650096
70200, 32.463586
71100, 32.628881
72000, 30.162757
72900, 31.003600
73800, 30.826496
74700, 30.983455
75600, 28.476895
76500, 29.270742
77400, 29.103536
78300, 29.251722
79200, 22.128572
80100, 22.745447
81000, 22.615516
81900, 22.730667
82800, 12.178419
83700, 12.517915
84600, 12.446408
85500, 12.509781
86400, 1.762687
87300, 1.811826
88200, 1.801476
89100, 1.810648
90000, 1.712624
90900, 1.760367
91800, 1.750311
92700, 1.759223
93600, 1.726478
94500, 1.774607
95400, 1.764470
96300, 1.773454
97200, 1.761702
98100, 1.810813
99000, 1.800469
99900, 1.809637
100800, 1.626544
101700, 1.671887
102600, 1.662337
103500, 1.670801
104400, 1.598460
105300, 1.643020
106200, 1.633635
107100, 1.641953
108000, 3.242266
108900, 3.332650
109800, 3.313613
110700, 3.330485
111600, 12.725195
112500, 13.079933
113400, 13.005215
114300, 13.071434
115200, 23.996678
116100, 24.665630
117000, 24.524730
117900, 24.649603
118800, 27.261012
119700, 28.020964
120600, 27.860897
121500, 28.002756
122400, 29.880291
123300, 30.713259
124200, 30.537813
125100, 30.693302
126000, 28.810354
126900, 29.613496
127800, 29.444333
128700, 29.594254
129600, 29.079798
130500, 29.890452
131400, 29.719706
132300, 29.871030
133200, 28.619014
134100, 29.416822
135000, 29.248782
135900, 29.397708
136800, 26.362515
137700, 27.097419
138600, 26.942628
139500, 27.079811
140400, 25.555116
141300, 26.267512
142200, 26.117462
143100, 26.250444
144000, 26.956141
144900, 27.707594
145800, 27.549317
146700, 27.689590
147600, 29.484992
148500, 30.306941
149400, 30.133816
150300, 30.287248
151200, 31.190898
152100, 32.060402
153000, 31.877261
153900, 32.039570
154800, 31.148233
155700, 32.016548
156600, 31.833657
157500, 31.995744
158400, 29.577474
159300, 30.402001
160200, 30.228333
161100, 30.382246
162000, 27.924324
162900, 28.702767
163800, 28.538805
