# ENERGY DEMAND GROUP 05
# Industrial area in the Rotterdam harbor with an annual energy consumption of 2.14e+15 J.
#
# time [s], power [MW]
0, 47.343558
900, 48.132251
1800, 48.327348
2700, 47.495718
3600, 50.206471
4500, 51.042856
5400, 51.249751
6300, 50.367832
7200, 49.075601
8100, 49.893147
9000, 50.095382
9900, 49.233327
10800, 50.147941
11700, 50.983352
12600, 51.190005
13500, 50.309114
14400, 49.884684
15300, 50.715709
16200, 50.921277
17100, 50.045011
18000, 49.559978
18900, 50.385594
19800, 50.589825
20700, 49.719262
21600, 70.106402
22500, 71.274299
23400, 71.563199
24300, 70.331721
25200, 85.092110
26100, 86.509653
27000, 86.860306
27900, 85.365592
28800, 82.487333
29700, 83.861483
30600, 84.201403
31500, 82.752443
32400, 82.537663
33300, 83.912652
34200, 84.252779
35100, 82.802935
36000, 78.421324
36900, 79.727739
37800, 80.050903
38700, 78.673367
39600, 82.871946
40500, 84.252504
41400, 84.594009
42300, 83.138293
43200, 85.119659
44100, 86.537661
45000, 86.888428
45900, 85.393229
46800, 82.517082
47700, 83.891728
48600, 84.231771
49500, 82.782288
50400, 82.137748
51300, 83.506075
52200, 83.844554
53100, 82.401735
54000, 85.129253
54900, 86.547415
55800, 86.898222
56700, 85.402854
57600, 83.283176
58500, 84.670584
59400, 85.013784
60300, 83.550844
61200, 84.147409
62100, 85.549214
63000, 85.895975
63900, 84.417855
64800, 80.732872
65700, 82.077795
66600, 82.410485
67500, 80.992343
68400, 73.159658
69300, 74.378419
70200, 74.679901
71100, 73.394789
72000, 70.531226
72900, 71.706200
73800, 71.996850
74700, 70.757910
75600, 64.532940
76500, 65.607989
77400, 65.873921
78300, 64.740346
79200, 57.566008
80100, 58.524996
81000, 58.762218
81900, 57.751022
82800, 48.796869
83700, 49.609773
84600, 49.810858
85500, 48.953700
86400, 47.085208
87300, 47.869597
88200, 48.063629
89100, 47.236537
90000, 49.932497
90900, 50.764319
91800, 50.970085
92700, 50.092978
93600, 48.807799
94500, 49.620884
95400, 49.822015
96300, 48.964665
97200, 49.874287
98100, 50.705139
99000, 50.910665
99900, 50.034581
100800, 49.612466
101700, 50.438957
102600, 50.643404
103500, 49.771919
104400, 49.289533
105300, 50.110644
106200, 50.313760
107100, 49.447947
108000, 69.723836
108900, 70.885360
109800, 71.172684
110700, 69.947925
111600, 84.627768
112500, 86.037575
113400, 86.386316
114300, 84.899758
115200, 82.037205
116100, 83.403857
117000, 83.741922
117900, 82.300869
118800, 82.087261
119700, 83.454746
120600, 83.793017
121500, 82.351085
122400, 77.993384
123300, 79.292670
124200, 79.614071
125100, 78.244051
126000, 82.419720
126900, 83.792744
127800, 84.132385
128700, 82.684613
129600, 84.655167
130500, 86.065431
131400, 86.414284
132300, 84.927244
133200, 82.066792
134100, 83.433937
135000, 83.772124
135900, 82.330551
136800, 81.689529
137700, 83.050388
138600, 83.387021
139500, 81.952075
140400, 84.664709
141300, 86.075132
142200, 86.424024
143100, 84.936817
144000, 82.828706
144900, 84.208543
145800, 84.549869
146700, 83.094913
147600, 83.688223
148500, 85.082378
149400, 85.427247
150300, 83.957193
151200, 80.292318
152100, 81.629902
153000, 81.960776
153900, 80.550374
154800, 72.760431
155700, 73.972541
156600, 74.272378
157500, 72.994279
158400, 70.146342
159300, 71.314904
160200, 71.603969
161100, 70.371789
162000, 64.180788
162900, 65.249971
163800, 65.514452
164700, 64.387062
165600, 57.251874
166500, 58.205629
167400, 58.441557
168300, 57.435879
169200, 48.530588
170100, 49.339056
171000, 49.539044
171900, 48.686563
172800, 43.427098
173700, 44.150546
174600, 44.329504
175500, 43.566670
176400, 46.053178
177300, 46.820374
178200, 47.010153
179100, 46.201190
180000, 45.015858
180900, 45.765774
181800, 45.951278
182700, 45.160537
183600, 45.999490
184500, 46.765792
185400, 46.955350
186300, 46.147330
187200, 45.758010
188100, 46.520289
189000, 46.708852
189900, 45.905074
190800, 45.460166
191700, 46.217483
192600, 46.404819
193500, 45.606273
194400, 64.306902
195300, 65.378186
196200, 65.643186
197100, 64.513581
198000, 78.052928
198900, 79.353206
199800, 79.674852
200700, 78.303786
201600, 75.663629
202500, 76.924104
203400, 77.235904
204300, 75.906808
205200, 75.709796
206100, 76.971040
207000, 77.283030
207900, 75.953124
208800, 71.933978
209700, 73.132321
210600, 73.428752
211500, 72.165171
212400, 76.016426
213300, 77.282778
214200, 77.596032
215100, 76.260739
216000, 78.078198
216900, 79.378897
217800, 79.700647
218700, 78.329138
219600, 75.690918
220500, 76.951847
221400, 77.263760
222300, 75.934185
223200, 75.342964
224100, 76.598097
225000, 76.908576
225900, 75.585113
226800, 78.086999
227700, 79.387844
228600, 79.709631
229500, 78.337966
230400, 76.393637
231300, 77.666273
232200, 77.981081
233100, 76.639163
234000, 77.186377
234900, 78.472219
235800, 78.790294
236700, 77.434450
237600, 74.054305
238500, 75.287970
239400, 75.593138
240300, 74.292312
241200, 67.107579
242100, 68.225519
243000, 68.502061
243900, 67.323260
244800, 64.696582
245700, 65.774358
246600, 66.040964
247500, 64.904514
248400, 59.194500
249300, 60.180617
250200, 60.424550
251100, 59.384749
252000, 52.803903
252900, 53.683559
253800, 53.901157
254700, 52.973612
255600, 44.760184
256500, 45.505841
257400, 45.690292
258300, 44.904042
259200, 44.226024
260100, 44.962782
261000, 45.145032
261900, 44.368164
262800, 46.900416
263700, 47.681726
264600, 47.874997
265500, 47.051151
266400, 45.844013
267300, 46.607724
268200, 46.796642
269100, 45.991353
270000, 46.845740
270900, 47.626140
271800, 47.819185
272700, 46.996300
273600, 46.599818
274500, 47.376121
275400, 47.568153
276300, 46.749588
277200, 46.296494
278100, 47.067744
279000, 47.258526
279900, 46.445289
280800, 65.489953
281700, 66.580945
282600, 66.850821
283500, 65.700434
284400, 79.488864
285300, 80.813063
286200, 81.140626
287100, 79.744337
288000, 77.055609
288900, 78.339273
289800, 78.656809
290700, 77.303262
291600, 77.102625
292500, 78.387072
293400, 78.704802
294300, 77.350429
295200, 73.257344
296100, 74.477733
297000, 74.779617
297900, 73.492790
298800, 77.414896
299700, 78.704545
300600, 79.023562
301500, 77.663704
302400, 79.514599
303300, 80.839226
304200, 81.166896
305100, 79.770155
306000, 77.083400
306900, 78.367527
307800, 78.685178
308700, 77.331142
309600, 76.729045
310500, 78.007268
311400, 78.323459
312300, 76.975648
313200, 79.523561
314100, 80.848338
315000, 81.176045
315900, 79.779146
316800, 77.799047
317700, 79.095095
318600, 79.415696
319500, 78.049089
320400, 78.606371
321300, 79.915869
322200, 80.239796
323100, 78.859008
324000, 75.416678
324900, 76.673039
325800, 76.983822
326700, 75.659064
327600, 68.342154
328500, 69.480661
329400, 69.762290
330300, 68.561803
331200, 65.886802
332100, 66.984405
333000, 67.255917
333900, 66.098559
334800, 60.283499
335700, 61.287757
336600, 61.536178
337500, 60.477247
338400, 53.775334
339300, 54.671173
340200, 54.892774
341100, 53.948165
342000, 45.583635
342900, 46.343010
343800, 46.530854
344700, 45.730139
345600, 45.236733
346500, 45.990328
347400, 46.176743
348300, 45.382122
349200, 47.972243
350100, 48.771409
351000, 48.969097
351900, 48.126424
352800, 46.891698
353700, 47.672863
354600, 47.866098
355500, 47.042406
356400, 47.916318
357300, 48.714553
358200, 48.912010
359100, 48.070319
360000, 47.664776
360900, 48.458820
361800, 48.655241
362700, 47.817968
363600, 47.354521
364500, 48.143396
365400, 48.338538
366300, 47.506716
367200, 66.986612
368100, 68.102537
369000, 68.378581
369900, 67.201904
370800, 81.305444
371700, 82.659905
372600, 82.994955
373500, 81.566756
374400, 78.816582
375300, 80.129581
376200, 80.454374
377100, 79.069894
378000, 78.864672
378900, 80.178473
379800, 80.503464
380700, 79.118139
381600, 74.931514
382500, 76.179792
383400, 76.488576
384300, 75.172340
385200, 79.184080
386100, 80.503201
387000, 80.829509
387900, 79.438573
388800, 81.331767
389700, 82.686667
390600, 83.021825
391500, 81.593164
392400, 78.845007
393300, 80.158480
394200, 80.483391
395100, 79.098412
396000, 78.482554
396900, 79.789989
397800, 80.113406
398700, 78.734794
399600, 81.340934
400500, 82.695987
401400, 83.031183
402300, 81.602360
403200, 79.577009
404100, 80.902677
405000, 81.230604
405900, 79.832766
406800, 80.402783
407700, 81.742207
408600, 82.073537
409500, 80.661194
410400, 77.140196
411300, 78.425268
412200, 78.743153
413100, 77.388121
414000, 69.903996
414900, 71.068521
415800, 71.356587
416700, 70.128664
417600, 67.392531
418500, 68.515218
419400, 68.792934
420300, 67.609127
421200, 61.661173
422100, 62.688382
423000, 62.942480
423900, 61.859350
424800, 55.004276
425700, 55.920588
426600, 56.147253
427500, 55.181057
428400, 46.625370
429300, 47.402099
430200, 47.594236
431100, 46.775222
432000, 38.080964
432900, 38.715352
433800, 38.872279
434700, 38.203354
435600, 40.383758
436500, 41.056508
437400, 41.222924
438300, 40.513549
439200, 39.474139
440100, 40.131735
441000, 40.294403
441900, 39.601007
442800, 40.336680
443700, 41.008645
444600, 41.174868
445500, 40.466320
446400, 40.124927
447300, 40.793366
448200, 40.958715
449100, 40.253887
450000, 39.863750
450900, 40.527837
451800, 40.692110
452700, 39.991870
453600, 56.390340
454500, 57.329743
455400, 57.562120
456300, 56.571576
457200, 68.444149
458100, 69.584355
459000, 69.866405
459900, 68.664125
460800, 66.348987
461700, 67.454290
462600, 67.727706
463500, 66.562230
464400, 66.389471
465300, 67.495448
466200, 67.769030
467100, 66.602843
468000, 63.078478
468900, 64.129298
469800, 64.389237
470700, 63.281210
471600, 66.658353
472500, 67.768809
473400, 68.043500
474300, 66.872589
475200, 68.466308
476100, 69.606883
477000, 69.889024
477900, 68.686356
478800, 66.372917
479700, 67.478618
480600, 67.752132
481500, 66.586236
482400, 66.067798
483300, 67.168416
484200, 67.440674
485100, 66.280137
486000, 68.474025
486900, 69.614729
487800, 69.896902
488700, 68.694098
489600, 66.989127
490500, 68.105094
491400, 68.381147
492300, 67.204427
493200, 67.684276
494100, 68.811823
495000, 69.090741
495900, 67.901810
496800, 64.937780
497700, 66.019574
498600, 66.287174
499500, 65.146487
500400, 58.846238
501300, 59.826553
502200, 60.069051
503100, 59.035367
504000, 56.732049
504900, 57.677144
505800, 57.910930
506700, 56.914383
507600, 51.907306
508500, 52.772026
509400, 52.985929
510300, 52.074133
511200, 46.303429
512100, 47.074794
513000, 47.265605
513900, 46.452246
514800, 39.249940
515700, 39.903802
516600, 40.065546
517500, 39.376087
518400, 35.389310
519300, 35.978857
520200, 36.124692
521100, 35.503049
522000, 37.529337
522900, 38.154535
523800, 38.309189
524700, 37.649954
525600, 36.684011
526500, 37.295127
527400, 37.446298
528300, 36.801912
529200, 37.485586
530100, 38.110055
531000, 38.264529
531900, 37.606063
532800, 37.288801
533700, 37.909992
534600, 38.063655
535500, 37.408645
536400, 37.046084
537300, 37.663232
538200, 37.815894
539100, 37.165148
540000, 52.404535
540900, 53.277538
541800, 53.493491
542700, 52.572961
543600, 63.606352
544500, 64.665965
545400, 64.928079
546300, 63.810779
547200, 61.659281
548100, 62.686458
549000, 62.940548
549900, 61.857451
550800, 61.696903
551700, 62.724707
552600, 62.978952
553500, 61.895194
554400, 58.619939
555300, 59.596485
556200, 59.838050
557100, 58.808341
558000, 61.946779
558900, 62.978746
559800, 63.234021
560700, 62.145873
