# ENERGY DEMAND GROUP 07
# Households in Cairo with an annual energy consumption of 8.04e+14 J.
#
# time [s], power [MW]
0, 1.831478
900, 1.841538
1800, 1.839618
2700, 1.901142
3600, 1.643066
4500, 1.652091
5400, 1.650368
6300, 1.705563
7200, 1.734357
8100, 1.743884
9000, 1.742065
9900, 1.800327
10800, 1.613417
11700, 1.622279
12600, 1.620588
13500, 1.674787
14400, 1.652368
15300, 1.661444
16200, 1.659712
17100, 1.715219
18000, 1.687016
18900, 1.696283
19800, 1.694514
20700, 1.751185
21600, 3.528141
22500, 3.547521
23400, 3.543822
24300, 3.662341
25200, 13.940430
26100, 14.017004
27000, 14.002389
27900, 14.470682
28800, 25.460933
29700, 25.600788
30600, 25.574095
31500, 26.429391
32400, 27.192068
33300, 27.341432
34200, 27.312923
35100, 28.226373
36000, 28.133870
36900, 28.288407
37800, 28.258912
38700, 29.203999
39600, 28.288647
40500, 28.444035
41400, 28.414377
42300, 29.364663
43200, 32.757055
44100, 32.936987
45000, 32.902644
45900, 34.003035
46800, 27.808256
47700, 27.961005
48600, 27.931851
49500, 28.866000
50400, 27.380751
51300, 27.531152
52200, 27.502446
53100, 28.422233
54000, 26.329483
54900, 26.474109
55800, 26.446505
56700, 27.330978
57600, 28.925555
58500, 29.084441
59400, 29.054115
60300, 30.025797
61200, 28.241240
62100, 28.396367
63000, 28.366759
63900, 29.315453
64800, 31.705592
65700, 31.879748
66600, 31.846508
67500, 32.911578
68400, 31.216418
69300, 31.387887
70200, 31.355160
71100, 32.403797
72000, 30.383184
72900, 30.550077
73800, 30.518223
74700, 31.538870
75600, 28.395863
76500, 28.551840
77400, 28.522069
78300, 29.475957
79200, 20.600011
80100, 20.713165
81000, 20.691568
81900, 21.383574
82800, 10.875601
83700, 10.935339
84600, 10.923937
85500, 11.289276
86400, 1.877954
87300, 1.888269
88200, 1.886300
89100, 1.949386
90000, 1.684761
90900, 1.694015
91800, 1.692249
92700, 1.748844
93600, 1.778369
94500, 1.788137
95400, 1.786273
96300, 1.846012
97200, 1.654360
98100, 1.663447
99000, 1.661712
99900, 1.717287
100800, 1.694299
101700, 1.703606
102600, 1.701829
103500, 1.758745
104400, 1.729827
105300, 1.739328
106200, 1.737515
107100, 1.795624
108000, 3.617672
108900, 3.637544
109800, 3.633751
110700, 3.755277
111600, 14.294187
112500, 14.372704
113400, 14.357718
114300, 14.837895
115200, 26.107038
116100, 26.250442
117000, 26.223072
117900, 27.100072
118800, 27.882103
119700, 28.035257
120600, 28.006025
121500, 28.942655
122400, 28.847805
123300, 29.006263
124200, 28.976019
125100, 29.945089
126000, 29.006509
126900, 29.165840
127800, 29.135429
128700, 30.109830
129600, 33.588308
130500, 33.772806
131400, 33.737593
132300, 34.865908
133200, 28.513928
134100, 28.670553
135000, 28.640659
135900, 29.598513
136800, 28.075574
137700, 28.229791
138600, 28.200357
139500, 29.143485
140400, 26.997629
141300, 27.145925
142200, 27.117620
143100, 28.024538
144000, 29.659579
144900, 29.822497
145800, 29.791402
146700, 30.787741
147600, 28.957899
148500, 29.116963
149400, 29.086603
150300, 30.059371
151200, 32.510163
152100, 32.688739
153000, 32.654655
153900, 33.746753
154800, 32.008576
155700, 32.184397
156600, 32.150839
157500, 33.226087
158400, 31.154198
159300, 31.325326
160200, 31.292664
161100, 32.339211
162000, 29.116446
162900, 29.276380
163800, 29.245855
164700, 30.223949
165600, 21.122763
166500, 21.238789
167400, 21.216644
168300, 21.926210
169200, 11.151583
170100, 11.212838
171000, 11.201147
