# ENERGY DEMAND GROUP 34
# Office buildings in Amsterdam with an annual energy consumption of 2.52e+13 J.
#
# time [s], power [MW]
0, 0.102742
900, 0.096695
1800, 0.100800
2700, 0.106748
3600, 0.110713
4500, 0.104197
5400, 0.108621
6300, 0.115031
7200, 0.101818
8100, 0.095825
9000, 0.099893
9900, 0.105788
10800, 0.099432
11700, 0.093580
12600, 0.097553
13500, 0.103310
14400, 0.114769
15300, 0.108014
16200, 0.112600
17100, 0.119244
18000, 0.205703
18900, 0.193596
19800, 0.201815
20700, 0.213724
21600, 0.657065
22500, 0.618393
23400, 0.644645
24300, 0.682687
25200, 1.174697
26100, 1.105559
27000, 1.152492
27900, 1.220504
28800, 2.161268
29700, 2.034064
30600, 2.120415
31500, 2.245546
32400, 2.347703
33300, 2.209526
34200, 2.303325
35100, 2.439250
36000, 2.380500
36900, 2.240393
37800, 2.335503
38700, 2.473327
39600, 2.212351
40500, 2.082141
41400, 2.170532
42300, 2.298621
43200, 2.086459
44100, 1.963658
45000, 2.047020
45900, 2.167819
46800, 2.060302
47700, 1.939040
48600, 2.021357
49500, 2.140642
50400, 2.057175
51300, 1.936097
52200, 2.018289
53100, 2.137393
54000, 1.916935
54900, 1.804112
55800, 1.880700
56700, 1.991685
57600, 2.005901
58500, 1.887841
59400, 1.967984
60300, 2.084120
61200, 2.080380
62100, 1.957937
63000, 2.041056
63900, 2.161503
64800, 1.949112
65700, 1.834395
66600, 1.912269
67500, 2.025117
68400, 1.680403
69300, 1.581501
70200, 1.648639
71100, 1.745930
72000, 0.975192
72900, 0.917795
73800, 0.956758
74700, 1.013219
75600, 0.277778
76500, 0.261429
77400, 0.272527
78300, 0.288609
79200, 0.100142
80100, 0.094248
81000, 0.098249
81900, 0.104047
82800, 0.098891
83700, 0.093071
84600, 0.097022
85500, 0.102747
86400, 0.102006
87300, 0.096002
88200, 0.100078
89100, 0.105984
90000, 0.109920
90900, 0.103451
91800, 0.107843
92700, 0.114207
93600, 0.101088
94500, 0.095139
95400, 0.099178
96300, 0.105030
97200, 0.098720
98100, 0.092910
99000, 0.096854
99900, 0.102570
100800, 0.113947
101700, 0.107241
102600, 0.111793
103500, 0.118390
104400, 0.204230
105300, 0.192210
106200, 0.200369
107100, 0.212194
108000, 0.652360
108900, 0.613964
109800, 0.640028
110700, 0.677798
111600, 1.166284
112500, 1.097641
113400, 1.144239
114300, 1.211763
115200, 2.145790
116100, 2.019497
117000, 2.105230
117900, 2.229464
118800, 2.330890
119700, 2.193703
120600, 2.286830
121500, 2.421782
122400, 2.363452
123300, 2.224349
124200, 2.318777
125100, 2.455614
126000, 2.196508
126900, 2.067230
127800, 2.154988
128700, 2.282160
129600, 2.071517
130500, 1.949595
131400, 2.032360
132300, 2.152295
133200, 2.045547
134100, 1.925154
135000, 2.006881
135900, 2.125312
136800, 2.042442
137700, 1.922232
138600, 2.003835
139500, 2.122087
140400, 1.903207
141300, 1.791192
142200, 1.867232
143100, 1.977422
144000, 1.991536
144900, 1.874322
145800, 1.953891
146700, 2.069195
147600, 2.065481
148500, 1.943915
149400, 2.026439
150300, 2.146024
151200, 1.935154
152100, 1.821258
153000, 1.898575
153900, 2.010614
154800, 1.668369
155700, 1.570175
156600, 1.636833
