# ENERGY DEMAND GROUP 58
# Public transport provider in Luxemburg with an annual energy consumption of 7.57e+14 J.
#
# time [s], power [MW]
0, 3.714544
900, 3.688202
1800, 3.632947
2700, 3.615298
3600, 3.612278
4500, 3.586661
5400, 3.532927
6300, 3.515764
7200, 3.602335
8100, 3.576789
9000, 3.523203
9900, 3.506087
10800, 3.548601
11700, 3.523436
12600, 3.470649
13500, 3.453788
14400, 3.601720
15300, 3.576179
16200, 3.522602
17100, 3.505489
18000, 7.280044
18900, 7.228418
19800, 7.120124
20700, 7.085534
21600, 27.756750
22500, 27.559912
23400, 27.147021
24300, 27.015137
25200, 66.402100
26100, 65.931208
27000, 64.943453
27900, 64.627949
28800, 73.142967
29700, 72.624271
30600, 71.536244
31500, 71.188711
32400, 73.969250
33300, 73.444695
34200, 72.344376
35100, 71.992917
36000, 52.631349
36900, 52.258113
37800, 51.475203
38700, 51.225129
39600, 38.586114
40500, 38.312479
41400, 37.738497
42300, 37.555158
43200, 30.101771
44100, 29.888303
45000, 29.440529
45900, 29.297503
46800, 31.101970
47700, 30.881410
48600, 30.418757
49500, 30.270978
50400, 32.404873
51300, 32.175073
52200, 31.693039
53100, 31.539070
54000, 41.656811
54900, 41.361400
55800, 40.741741
56700, 40.543812
57600, 56.322801
58500, 55.923386
59400, 55.085565
60300, 54.817951
61200, 71.012054
62100, 70.508470
63000, 69.452141
63900, 69.114733
64800, 81.477513
65700, 80.899713
66600, 79.687706
67500, 79.300572
68400, 70.597686
69300, 70.097041
70200, 69.046875
71100, 68.711436
72000, 40.013109
72900, 39.729355
73800, 39.134146
74700, 38.944027
75600, 24.567433
76500, 24.393212
77400, 24.027763
78300, 23.911033
79200, 8.072452
80100, 8.015206
81000, 7.895125
81900, 7.856770
82800, 4.140270
83700, 4.110909
84600, 4.049321
85500, 4.029649
86400, 3.681033
87300, 3.654929
88200, 3.600172
89100, 3.582682
90000, 3.579690
90900, 3.554304
91800, 3.501055
92700, 3.484046
93600, 3.569837
94500, 3.544521
95400, 3.491419
96300, 3.474457
97200, 3.516587
98100, 3.491649
99000, 3.439339
99900, 3.422630
100800, 3.569227
101700, 3.543916
102600, 3.490823
103500, 3.473864
104400, 7.214367
105300, 7.163206
106200, 7.055890
107100, 7.021612
108000, 27.506342
108900, 27.311280
109800, 26.902114
110700, 26.771419
111600, 65.803053
112500, 65.336409
113400, 64.357565
114300, 64.044907
115200, 72.483107
116100, 71.969091
117000, 70.890879
117900, 70.546481
118800, 73.301936
119700, 72.782113
120600, 71.691721
121500, 71.343433
122400, 52.156535
123300, 51.786666
124200, 51.010819
125100, 50.763001
126000, 38.238009
126900, 37.966843
127800, 37.398039
128700, 37.216354
129600, 29.830208
130500, 29.618666
131400, 29.174931
132300, 29.033195
133200, 30.821384
134100, 30.602813
135000, 30.144334
