# ENERGY DEMAND GROUP 25
# Industrial area in the Rotterdam harbor with an annual energy consumption of 2.14e+15 J.
#
# time [s], power [MW]
0, 62.295405
900, 61.478248
1800, 61.360609
2700, 61.350862
3600, 58.163414
4500, 57.400459
5400, 57.290622
6300, 57.281522
7200, 67.641830
8100, 66.754543
9000, 66.626807
9900, 66.616224
10800, 66.148234
11700, 65.280539
12600, 65.155624
13500, 65.145274
14400, 67.430068
15300, 66.545558
16200, 66.418222
17100, 66.407672
18000, 61.612772
18900, 60.804570
19800, 60.688220
20700, 60.678580
21600, 92.797715
22500, 91.580446
23400, 91.405206
24300, 91.390687
25200, 123.368224
26100, 121.749949
27000, 121.516978
27900, 121.497676
28800, 129.225737
29700, 127.530626
30600, 127.286594
31500, 127.266376
32400, 127.255294
33300, 125.586030
34200, 125.345719
35100, 125.325809
36000, 124.580217
36900, 122.946043
37800, 122.710784
38700, 122.691292
39600, 128.361161
40500, 126.677391
41400, 126.434992
42300, 126.414909
43200, 124.156651
44100, 122.528034
45000, 122.293575
45900, 122.274149
46800, 122.890498
47700, 121.278489
48600, 121.046421
49500, 121.027194
50400, 124.258205
51300, 122.628256
52200, 122.393605
53100, 122.374164
54000, 129.878633
54900, 128.174958
55800, 127.929693
56700, 127.909372
57600, 129.908414
58500, 128.204348
59400, 127.959027
60300, 127.938702
61200, 127.732714
62100, 126.057188
63000, 125.815975
63900, 125.795990
64800, 118.196929
65700, 116.646488
66600, 116.423283
67500, 116.404790
68400, 109.534757
69300, 108.097941
70200, 107.891094
71100, 107.873957
72000, 97.119831
72900, 95.845868
73800, 95.662465
74700, 95.647270
75600, 88.195535
76500, 87.038636
77400, 86.872086
78300, 86.858287
79200, 76.708247
80100, 75.702032
81000, 75.557175
81900, 75.545173
82800, 67.045150
83700, 66.165690
84600, 66.039081
85500, 66.028591
86400, 63.202073
87300, 62.373023
88200, 62.253672
89100, 62.243783
90000, 59.009943
90900, 58.235884
91800, 58.124449
92700, 58.115216
93600, 68.626312
94500, 67.726111
95400, 67.596515
96300, 67.585778
97200, 67.110978
98100, 66.230654
99000, 66.103920
99900, 66.093420
100800, 68.411468
101700, 67.514085
102600, 67.384895
103500, 67.374192
104400, 62.509505
105300, 61.689540
106200, 61.571496
107100, 61.561716
108000, 94.148324
108900, 92.913339
109800, 92.735548
110700, 92.720817
111600, 125.163766
112500, 123.521938
113400, 123.285577
114300, 123.265994
115200, 131.106531
116100, 129.386749
117000, 129.139166
117900, 129.118653
118800, 129.107410
119700, 127.413851
120600, 127.170043
121500, 127.149843
122400, 126.393399
123300, 124.735441
124200, 124.496758
125100, 124.476983
126000, 130.229372
126900, 128.521096
127800, 128.275169
128700, 128.254794
129600, 125.963669
130500, 124.311348
131400, 124.073476
132300, 124.053768
133200, 124.679087
134100, 123.043617
135000, 122.808171
135900, 122.788664
136800, 126.066701
137700, 124.413029
138600, 124.174962
139500, 124.155238
140400, 131.768930
141300, 130.040459
142200, 129.791624
143100, 129.771008
144000, 131.799144
144900, 130.070277
145800, 129.821385
146700, 129.800764
147600, 129.591778
148500, 127.891866
149400, 127.647143
150300, 127.626867
151200, 119.917207
152100, 118.344200
153000, 118.117747
153900, 118.098985
154800, 111.128962
155700, 109.671235
156600, 109.461377
157500, 109.443990
158400, 98.533345
159300, 97.240840
160200, 97.054768
161100, 97.039352
162000, 89.479163
162900, 88.305425
163800, 88.136451
164700, 88.122452
165600, 77.824685
166500, 76.803824
167400, 76.656859
168300, 76.644683
