# ENERGY DEMAND GROUP 13
# Public transport provider with an annual energy consumption of 1.34e+15 J.
#
# time [s], power [MW]
0, 5.586328
900, 5.592888
1800, 5.546844
2700, 5.543010
3600, 5.478770
4500, 5.485205
5400, 5.440047
6300, 5.436287
7200, 5.180077
8100, 5.186161
9000, 5.143465
9900, 5.139910
10800, 5.315606
11700, 5.321849
12600, 5.278036
13500, 5.274388
14400, 5.283098
15300, 5.289302
16200, 5.245757
17100, 5.242131
18000, 10.425053
18900, 10.437296
19800, 10.351370
20700, 10.344215
21600, 41.879342
22500, 41.928525
23400, 41.583344
24300, 41.554600
25200, 95.436931
26100, 95.549013
27000, 94.762396
27900, 94.696892
28800, 104.787921
29700, 104.910983
30600, 104.047294
31500, 103.975372
32400, 106.297709
33300, 106.422545
34200, 105.546412
35100, 105.473453
36000, 77.377914
36900, 77.468787
37800, 76.831018
38700, 76.777909
39600, 55.079567
40500, 55.144252
41400, 54.690272
42300, 54.652467
43200, 45.127638
44100, 45.180635
45000, 44.808682
45900, 44.777708
46800, 44.632059
47700, 44.684475
48600, 44.316605
49500, 44.285972
50400, 43.145499
51300, 43.196169
52200, 42.840553
53100, 42.810939
54000, 57.100503
54900, 57.167562
55800, 56.696924
56700, 56.657733
57600, 78.567755
58500, 78.660025
59400, 78.012449
60300, 77.958524
61200, 102.535291
62100, 102.655709
63000, 101.810586
63900, 101.740210
64800, 107.136388
65700, 107.262209
66600, 106.379163
67500, 106.305629
68400, 93.591796
69300, 93.701711
70200, 92.930303
71100, 92.866065
72000, 53.347675
72900, 53.410326
73800, 52.970621
74700, 52.934005
75600, 33.887987
76500, 33.927785
77400, 33.648471
78300, 33.625212
79200, 11.120080
80100, 11.133139
81000, 11.041485
81900, 11.033852
82800, 5.760344
83700, 5.767109
84600, 5.719631
85500, 5.715677
86400, 5.491790
87300, 5.498240
88200, 5.452975
89100, 5.449205
90000, 5.386053
90900, 5.392378
91800, 5.347985
92700, 5.344288
93600, 5.092415
94500, 5.098395
95400, 5.056422
96300, 5.052927
97200, 5.225650
98100, 5.231787
99000, 5.188716
99900, 5.185130
100800, 5.193692
101700, 5.199791
102600, 5.156983
103500, 5.153419
104400, 10.248630
105300, 10.260666
106200, 10.176194
107100, 10.169160
108000, 41.170617
108900, 41.218968
109800, 40.879629
110700, 40.851371
111600, 93.821851
112500, 93.932035
113400, 93.158731
114300, 93.094336
115200, 103.014593
116100, 103.135574
117000, 102.286500
117900, 102.215795
118800, 104.498832
119700, 104.621555
120600, 103.760248
121500, 103.688525
122400, 76.068447
123300, 76.157782
124200, 75.530806
125100, 75.478595
126000, 54.147454
126900, 54.211045
127800, 53.764748
128700, 53.727583
129600, 44.363942
130500, 44.416043
131400, 44.050384
132300, 44.019934
133200, 43.876750
134100, 43.928279
135000, 43.566635
135900, 43.536520
136800, 42.415347
137700, 42.465160
138600, 42.115562
139500, 42.086449
140400, 56.134190
141300, 56.200114
142200, 55.737441
143100, 55.698913
144000, 77.238152
144900, 77.328861
145800, 76.692244
146700, 76.639230
147600, 100.800085
148500, 100.918465
149400, 100.087644
150300, 100.018459
151200, 105.323318
152100, 105.447009
153000, 104.578907
153900, 104.506617
154800, 92.007941
155700, 92.115995
156600, 91.357642
157500, 91.294491
158400, 52.444871
159300, 52.506463
160200, 52.074198
161100, 52.038202
162000, 33.314500
162900, 33.353624
163800, 33.079038
164700, 33.056172
165600, 10.931895
166500, 10.944733
167400, 10.854630
168300, 10.847126
169200, 5.662862
170100, 5.669512
171000, 5.622838
171900, 5.618951
172800, 5.594978
173700, 5.601549
174600, 5.555433
175500, 5.551593
176400, 5.487254
177300, 5.493698
178200, 5.448471
179100, 5.444705
180000, 5.188099
180900, 5.194192
181800, 5.151430
182700, 5.147869
183600, 5.323838
184500, 5.330090
185400, 5.286209
186300, 5.282555
187200, 5.291278
188100, 5.297492
189000, 5.253880
189900, 5.250249
190800, 10.441196
191700, 10.453458
192600, 10.367399
193500, 10.360233
194400, 41.944191
195300, 41.993451
196200, 41.647736
197100, 41.618947
198000, 95.584714
198900, 95.696969
199800, 94.909135
200700, 94.843529
201600, 104.950183
202500, 105.073437
203400, 104.208410
204300, 104.136377
205200, 106.462310
206100, 106.587339
207000, 105.709849
207900, 105.636778
208800, 77.497733
209700, 77.588747
210600, 76.949990
211500, 76.896799
212400, 55.164857
213300, 55.229642
214200, 54.774959
215100, 54.737096
216000, 45.197517
216900, 45.250597
217800, 44.878067
218700, 44.847046
219600, 44.701171
220500, 44.753668
221400, 44.385229
222300, 44.354548
223200, 43.212309
224100, 43.263058
225000, 42.906891
225900, 42.877232
226800, 57.188922
227700, 57.256085
228600, 56.784719
229500, 56.745467
230400, 78.689417
231300, 78.781829
232200, 78.133251
233100, 78.079241
234000, 102.694066
234900, 102.814670
235800, 101.968239
236700, 101.897754
237600, 107.302287
238500, 107.428303
239400, 106.543890
240300, 106.470242
241200, 93.736722
242100, 93.846807
243000, 93.074204
243900, 93.009867
244800, 53.430283
245700, 53.493032
246600, 53.052645
247500, 53.015973
248400, 33.940462
249300, 33.980322
250200, 33.700575
251100, 33.677280
252000, 11.137299
252900, 11.150379
253800, 11.058582
254700, 11.050938
255600, 5.769264
256500, 5.776040
257400, 5.728488
258300, 5.724528
259200, 5.501720
260100, 5.508181
261000, 5.462834
261900, 5.459058
262800, 5.395792
263700, 5.402128
264600, 5.357655
265500, 5.353951
266400, 5.101623
267300, 5.107614
268200, 5.065565
269100, 5.062064
270000, 5.235099
270900, 5.241247
271800, 5.198098
272700, 5.194505
273600, 5.203082
274500, 5.209193
275400, 5.166308
276300, 5.162737
277200, 10.267161
278100, 10.279218
279000, 10.194594
279900, 10.187547
280800, 41.245059
281700, 41.293497
282600, 40.953544
283500, 40.925235
284400, 93.991492
285300, 94.101876
286200, 93.327174
287100, 93.262662
288000, 103.200856
288900, 103.322055
289800, 102.471447
290700, 102.400614
291600, 104.687778
292500, 104.810724
293400, 103.947860
294300, 103.876006
295200, 76.205988
296100, 76.295484
297000, 75.667375
297900, 75.615070
298800, 54.245360
299700, 54.309065
300600, 53.861961
301500, 53.824729
302400, 44.444157
303300, 44.496353
304200, 44.130032
305100, 44.099528
306000, 43.956084
306900, 44.007706
307800, 43.645409
308700, 43.615239
309600, 42.492039
310500, 42.541942
311400, 42.191712
312300, 42.162547
313200, 56.235688
314100, 56.301731
315000, 55.838222
315900, 55.799624
316800, 77.377808
317700, 77.468681
318600, 76.830913
319500, 76.777804
320400, 100.982344
321300, 101.100938
322200, 100.268615
323100, 100.199305
324000, 105.513755
324900, 105.637670
325800, 104.767998
326700, 104.695578
327600, 92.174303
328500, 92.282552
329400, 91.522828
330300, 91.459563
331200, 52.539698
332100, 52.601401
333000, 52.168355
333900, 52.132294
334800, 33.374737
335700, 33.413932
336600, 33.138849
337500, 33.115942
338400, 10.951661
339300, 10.964523
340200, 10.874256
341100, 10.866739
342000, 5.673101
342900, 5.679764
343800, 5.633004
344700, 5.629111
345600, 4.953547
346500, 4.959364
347400, 4.918536
348300, 4.915136
349200, 4.858173
350100, 4.863878
351000, 4.823836
351900, 4.820501
352800, 4.593314
353700, 4.598708
354600, 4.560849
355500, 4.557696
356400, 4.713491
357300, 4.719027
358200, 4.680177
359100, 4.676942
360000, 4.684665
360900, 4.690166
361800, 4.651554
362700, 4.648339
363600, 9.244175
364500, 9.255031
365400, 9.178838
366300, 9.172493
367200, 37.135538
368100, 37.179150
369000, 36.873069
369900, 36.847581
370800, 84.626492
371700, 84.725877
372600, 84.028363
373500, 83.970279
374400, 92.918265
375300, 93.027388
376200, 92.261532
377100, 92.197756
378000, 94.257035
378900, 94.367731
379800, 93.590840
380700, 93.526145
381600, 68.613076
382500, 68.693655
383400, 68.128128
384300, 68.081035
385200, 48.840532
386100, 48.897890
387000, 48.495334
387900, 48.461812
388800, 40.015889
389700, 40.062884
390600, 39.733062
391500, 39.705597
392400, 39.576446
393300, 39.622924
394200, 39.296725
395100, 39.269561
396000, 38.258274
396900, 38.303204
397800, 37.987869
398700, 37.961610
399600, 50.632550
400500, 50.692013
401400, 50.274686
402300, 50.239934
403200, 69.668140
