# ENERGY DEMAND GROUP 04
# Office buildings in Amsterdam with an annual energy consumption of 2.52e+13 J.
#
# time [s], power [MW]
0, 0.127742
900, 0.124652
1800, 0.119449
2700, 0.125440
3600, 0.131043
4500, 0.127873
5400, 0.122536
6300, 0.128681
7200, 0.118694
8100, 0.115823
9000, 0.110989
9900, 0.116555
10800, 0.120259
11700, 0.117350
12600, 0.112452
13500, 0.118092
14400, 0.126364
15300, 0.123308
16200, 0.118161
17100, 0.124087
18000, 0.250979
18900, 0.244908
19800, 0.234686
20700, 0.246456
21600, 0.707577
22500, 0.690462
23400, 0.661645
24300, 0.694828
25200, 1.232683
26100, 1.202866
27000, 1.152663
27900, 1.210472
28800, 2.306499
29700, 2.250709
30600, 2.156772
31500, 2.264940
32400, 2.588789
33300, 2.526171
34200, 2.420737
35100, 2.542143
36000, 2.688443
36900, 2.623414
37800, 2.513922
38700, 2.640002
39600, 2.657481
40500, 2.593201
41400, 2.484970
42300, 2.609597
43200, 2.561996
44100, 2.500025
45000, 2.395683
45900, 2.515833
46800, 2.518487
47700, 2.457569
48600, 2.354999
49500, 2.473108
50400, 2.393049
51300, 2.335165
52200, 2.237703
53100, 2.349929
54000, 2.725376
54900, 2.659454
55800, 2.548457
56700, 2.676269
57600, 2.610808
58500, 2.547657
59400, 2.441327
60300, 2.563766
61200, 2.652485
62100, 2.588326
63000, 2.480298
63900, 2.604692
64800, 2.566725
65700, 2.504640
66600, 2.400105
67500, 2.520476
68400, 2.319648
69300, 2.263540
70200, 2.169067
71100, 2.277852
72000, 1.299544
72900, 1.268110
73800, 1.215184
74700, 1.276128
75600, 0.375005
76500, 0.365934
77400, 0.350661
78300, 0.368248
79200, 0.117412
80100, 0.114572
81000, 0.109790
81900, 0.115296
82800, 0.118041
83700, 0.115186
84600, 0.110379
85500, 0.115914
86400, 0.130623
87300, 0.127464
88200, 0.122144
89100, 0.128270
90000, 0.133999
90900, 0.130758
91800, 0.125300
92700, 0.131584
93600, 0.121372
94500, 0.118436
95400, 0.113493
96300, 0.119185
97200, 0.122972
98100, 0.119997
99000, 0.114989
99900, 0.120756
100800, 0.129215
101700, 0.126089
102600, 0.120827
103500, 0.126887
104400, 0.256640
105300, 0.250432
106200, 0.239980
107100, 0.252016
108000, 0.723539
