# ENERGY DEMAND GROUP 30
# Households in a village in North Brabant with an annual energy consumption of 8.04e+13 J.
#
# time [s], power [MW]
0, 0.207356
900, 0.200285
1800, 0.187402
2700, 0.189989
3600, 0.212199
4500, 0.204964
5400, 0.191780
6300, 0.194427
7200, 0.205432
8100, 0.198427
9000, 0.185663
9900, 0.188227
10800, 0.232352
11700, 0.224429
12600, 0.209993
13500, 0.212892
14400, 0.245632
15300, 0.237256
16200, 0.221995
17100, 0.225060
18000, 0.222961
18900, 0.215358
19800, 0.201506
20700, 0.204288
21600, 0.454142
22500, 0.438657
23400, 0.410441
24300, 0.416107
25200, 1.662835
26100, 1.606134
27000, 1.502822
27900, 1.523570
28800, 3.458611
29700, 3.340677
30600, 3.125792
31500, 3.168948
32400, 4.534310
33300, 4.379696
34200, 4.097978
35100, 4.154556
36000, 5.196481
36900, 5.019288
37800, 4.696429
38700, 4.761268
39600, 5.158484
40500, 4.982586
41400, 4.662088
42300, 4.726453
43200, 4.919057
44100, 4.751323
45000, 4.445701
45900, 4.507079
46800, 4.760709
47700, 4.598375
48600, 4.302590
49500, 4.361993
50400, 4.856330
51300, 4.690735
52200, 4.389010
53100, 4.449606
54000, 4.422953
54900, 4.272136
55800, 3.997337
56700, 4.052524
57600, 4.876199
58500, 4.709927
59400, 4.406967
60300, 4.467811
61200, 4.981593
62100, 4.811727
63000, 4.502219
63900, 4.564377
64800, 5.179856
65700, 5.003230
66600, 4.681404
67500, 4.746036
68400, 4.925944
69300, 4.757976
70200, 4.451925
71100, 4.513389
72000, 4.936561
72900, 4.768230
73800, 4.461520
74700, 4.523117
75600, 4.360393
76500, 4.211709
77400, 3.940796
78300, 3.995203
79200, 3.156765
80100, 3.049124
81000, 2.852993
81900, 2.892382
82800, 1.686690
83700, 1.629176
84600, 1.524381
85500, 1.545427
86400, 0.225344
87300, 0.217661
88200, 0.203660
89100, 0.206472
90000, 0.230608
90900, 0.222745
91800, 0.208417
92700, 0.211295
93600, 0.223253
94500, 0.215641
95400, 0.201770
96300, 0.204556
97200, 0.252509
98100, 0.243899
99000, 0.228210
99900, 0.231361
100800, 0.266941
101700, 0.257839
102600, 0.241253
103500, 0.244584
104400, 0.242303
105300, 0.234041
106200, 0.218987
107100, 0.222010
108000, 0.493540
108900, 0.476711
109800, 0.446047
110700, 0.452206
111600, 1.807090
112500, 1.745471
113400, 1.633196
114300, 1.655744
115200, 3.758655
116100, 3.630490
117000, 3.396964
117900, 3.443862
118800, 4.927674
119700, 4.759647
120600, 4.453489
121500, 4.514975
122400, 5.647290
123300, 5.454725
124200, 5.103857
125100, 5.174322
126000, 5.605996
126900, 5.414839
127800, 5.066537
128700, 5.136486
129600, 5.345798
130500, 5.163513
131400, 4.831377
132300, 4.898080
133200, 5.173713
134100, 4.997296
135000, 4.675852
135900, 4.740408
136800, 5.277630
137700, 5.097670
138600, 4.769769
139500, 4.835621
140400, 4.806656
141300, 4.642755
142200, 4.344117
143100, 4.404092
144000, 5.299223
144900, 5.118526
145800, 4.789284
146700, 4.855406
147600, 5.413760
148500, 5.229157
149400, 4.892799
150300, 4.960350
151200, 5.629223
152100, 5.437274
153000, 5.087528
153900, 5.157768
154800, 5.353283
155700, 5.170743
156600, 4.838142
157500, 4.904938
158400, 5.364821
159300, 5.181887
160200, 4.848569
161100, 4.915509
162000, 4.738669
162900, 4.577086
163800, 4.282671
164700, 4.341798
165600, 3.430623
166500, 3.313643
167400, 3.100498
168300, 3.143304
169200, 1.833015
170100, 1.770512
171000, 1.656626
171900, 1.679497
172800, 0.215856
173700, 0.208495
174600, 0.195084
175500, 0.197777
176400, 0.220898
177300, 0.213365
178200, 0.199641
179100, 0.202397
180000, 0.213853
180900, 0.206561
181800, 0.193274
182700, 0.195942
183600, 0.241876
184500, 0.233629
185400, 0.218601
186300, 0.221619
187200, 0.255700
188100, 0.246981
189000, 0.231095
189900, 0.234285
190800, 0.232100
191700, 0.224186
192600, 0.209766
193500, 0.212662
194400, 0.472758
195300, 0.456638
196200, 0.427265
197100, 0.433164
198000, 1.730997
198900, 1.671972
199800, 1.564425
200700, 1.586023
201600, 3.600384
202500, 3.477616
203400, 3.253923
204300, 3.298847
205200, 4.720178
206100, 4.559226
207000, 4.265960
207900, 4.324856
208800, 5.409492
209700, 5.225035
210600, 4.888942
211500, 4.956439
212400, 5.369937
213300, 5.186829
214200, 4.853193
215100, 4.920197
216000, 5.120695
216900, 4.946086
217800, 4.627936
218700, 4.691830
219600, 4.955856
220500, 4.786868
221400, 4.478959
222300, 4.540796
223200, 5.055398
224100, 4.883015
225000, 4.568922
225900, 4.632001
226800, 4.604255
227700, 4.447256
228600, 4.161193
229500, 4.218643
230400, 5.076081
231300, 4.902993
232200, 4.587615
233100, 4.650952
234000, 5.185795
234900, 5.008966
235800, 4.686771
236700, 4.751477
237600, 5.392185
238500, 5.208319
239400, 4.873301
240300, 4.940582
241200, 5.127865
242100, 4.953011
243000, 4.634416
243900, 4.698399
244800, 5.138917
245700, 4.963686
246600, 4.644404
247500, 4.708525
248400, 4.539131
249300, 4.384352
250200, 4.102335
251100, 4.158972
252000, 3.286165
252900, 3.174111
253800, 2.969941
254700, 3.010944
255600, 1.755830
256500, 1.695958
257400, 1.586868
258300, 1.608776
259200, 0.220701
260100, 0.213176
261000, 0.199463
261900, 0.202217
262800, 0.225857
263700, 0.218155
264600, 0.204123
265500, 0.206941
266400, 0.218653
267300, 0.211198
268200, 0.197613
269100, 0.200341
270000, 0.247306
270900, 0.238873
271800, 0.223508
272700, 0.226594
273600, 0.261441
274500, 0.252526
275400, 0.236283
276300, 0.239545
277200, 0.237311
278100, 0.229219
279000, 0.214475
279900, 0.217436
280800, 0.483371
281700, 0.466889
282600, 0.436857
283500, 0.442888
284400, 1.769856
285300, 1.709506
286200, 1.599544
287100, 1.621628
288000, 3.681209
288900, 3.555685
289800, 3.326970
290700, 3.372903
291600, 4.826141
292500, 4.661576
293400, 4.361727
294300, 4.421945
295200, 5.530930
296100, 5.342332
297000, 4.998694
297900, 5.067706
298800, 5.490487
299700, 5.303268
300600, 4.962143
301500, 5.030651
302400, 5.235650
303300, 5.057121
304200, 4.731828
305100, 4.797157
306000, 5.067111
306900, 4.894329
307800, 4.579508
308700, 4.642733
309600, 5.168886
310500, 4.992634
311400, 4.671490
312300, 4.735985
313200, 4.707617
314100, 4.547093
315000, 4.254607
315900, 4.313347
316800, 5.190034
317700, 5.013061
318600, 4.690602
319500, 4.755361
320400, 5.302211
321300, 5.121412
322200, 4.791985
323100, 4.858143
324000, 5.513235
324900, 5.325240
325800, 4.982702
326700, 5.051493
327600, 5.242981
328500, 5.064202
329400, 4.738454
330300, 4.803874
331200, 5.254280
332100, 5.075116
333000, 4.748666
333900, 4.814227
334800, 4.641030
335700, 4.482777
336600, 4.194428
337500, 4.252337
338400, 3.359936
339300, 3.245367
340200, 3.036613
341100, 3.078537
342000, 1.795246
342900, 1.734031
343800, 1.622492
344700, 1.644892
345600, 0.249479
346500, 0.240972
347400, 0.225472
348300, 0.228585
349200, 0.255306
350100, 0.246601
351000, 0.230739
351900, 0.233924
352800, 0.247164
353700, 0.238736
354600, 0.223380
355500, 0.226464
356400, 0.279553
357300, 0.270020
358200, 0.252652
359100, 0.256140
360000, 0.295530
360900, 0.285453
361800, 0.267092
362700, 0.270779
363600, 0.268254
364500, 0.259107
365400, 0.242440
366300, 0.245787
367200, 0.546398
368100, 0.527767
369000, 0.493819
369900, 0.500637
370800, 2.000630
371700, 1.932411
372600, 1.808111
373500, 1.833074
374400, 4.161207
375300, 4.019315
376200, 3.760778
377100, 3.812700
378000, 5.455428
378900, 5.269405
379800, 4.930458
380700, 4.998528
381600, 6.252114
382500, 6.038925
383400, 5.650480
384300, 5.728491
385200, 6.206398
386100, 5.994768
387000, 5.609163
387900, 5.686603
388800, 5.918333
389700, 5.716525
390600, 5.348818
391500, 5.422664
392400, 5.727818
393300, 5.532506
394200, 5.176635
395100, 5.248105
396000, 5.842864
396900, 5.643630
